date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:13%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fgallery%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embedefe7	(from https://royalpalmcollege.com/gallery/)
15:12:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:13%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fgallery%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embede786	(from https://royalpalmcollege.com/gallery/)
15:12:15	11058/11058	---M--	200	added ('OK')	image/jpeg	etag:%22546082bdf250a547%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-03-at-20.57.37-2.jpeg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-03-at-20.57.37-233f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:16	21513/21513	---M--	200	added ('OK')	image/jpeg	etag:%22faa67f6f05f0a12d%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/IMG-20230911-WA0007.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2023/10/IMG-20230911-WA000733f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:17	41767/41767	---M--	200	added ('OK')	image/jpeg	etag:%22365dffbe5302f62e%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20210712-WA0013.jpg?resize=440%2C360&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20210712-WA00138191.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:17	33971/33971	---M--	200	added ('OK')	image/jpeg	etag:%220274786136ef0740%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_6782.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_678233f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:18	46288/46288	---M--	200	added ('OK')	image/jpeg	etag:%227081ce7ee615e88f%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_6796.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/DSC_679633f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:19	19189/19189	---M--	200	added ('OK')	image/jpeg	etag:%229ba3f9f4057fe73f%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0097.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA009733f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:19	56960/56960	---M--	200	added ('OK')	image/jpeg	etag:%22ce8e1b33d6e061c0%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6828.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_682833f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:19	21007/21007	---M--	200	added ('OK')	image/jpeg	etag:%226c07d351ac824869%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0083.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA008333f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:20	19019/19019	---M--	200	added ('OK')	image/jpeg	etag:%220b90c3e7cdaaba46%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0106.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA010633f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:20	18894/18894	---M--	200	added ('OK')	image/jpeg	etag:%22bc0528965dcabfd3%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20200517-WA0007.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20200517-WA000733f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:21	17550/17550	---M--	200	added ('OK')	image/jpeg	etag:%22507915c0b000e178%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0089.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA008933f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:22	19311/19311	---M--	200	added ('OK')	image/jpeg	etag:%225e37aacfa8424675%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0037.jpg?resize=440%2C440&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA003733f9.jpg	(from https://royalpalmcollege.com/gallery/)
15:12:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:22%20GMT	https://royalpalmcollege.com/wp-content/themes/eduma/assets/js/isotope.pkgd.min.js?ver=5.4.5	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/themes/eduma/assets/js/isotope.pkgd.min.13d5243.delayed	(from https://royalpalmcollege.com/gallery/)
15:12:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:23%20GMT	https://royalpalmcollege.com/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.31.3	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/elementor/assets/css/widget-google_maps.min94b7.css	(from https://royalpalmcollege.com/contact/)
15:12:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:24%20GMT	https://royalpalmcollege.com/wp-json/wp/v2/pages/87	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/wp/v2/pages/87	(from https://royalpalmcollege.com/contact/)
15:12:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:24%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fcontact%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed321c	(from https://royalpalmcollege.com/contact/)
15:12:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:24%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fcontact%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed2e63	(from https://royalpalmcollege.com/contact/)
15:12:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:26%20GMT	https://royalpalmcollege.com/?p=87	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/index5d38.html	(from https://royalpalmcollege.com/contact/)
15:12:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:26%20GMT	https://royalpalmcollege.com/wp-json/wp/v2/posts/11215	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/wp/v2/posts/11215	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:26%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fthe-best-utme-results-in-the-history-of-this-great-school%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embedb630	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:26%20GMT	https://royalpalmcollege.com/?p=11215	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/indexb7e4.html	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:27%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fthe-best-utme-results-in-the-history-of-this-great-school%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embedee21	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:27	43468/43468	---M--	200	added ('OK')	image/jpeg	etag:%22323a46ba1fe69692%22	https://i0.wp.com/royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICO-1.jpg?resize=640%2C897&ssl=1	C:/Users/tajud/Desktop/Royal%20CLone/i0.wp.com/royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICO-19434.jpg	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:28	1453/1453	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:12:28%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Fthe-best-utme-results-in-the-history-of-this-great-school%2F&description=UNDER%20NORMAL%20CIRCUMSTANCES%2C%20we%20would%20be%20celebrating%20our%20KINGS%20and%20QUEENS%20%E2%80%94our%20brilliant%20students%E2%80%94who%20have%20just%20delivered%20THE%20BEST%20UTME%20RESULTS%20IN%20THE%20HISTORY%20OF%20THIS%20GREAT%20SCHOOL%20%2C%20despite%20the%20mass%20failure%20recorded%20nationwide%20this%20year%2C%20according%20to%20JAMB%20%26hellip%3B%20&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2025%2F05%2FJAMB-SCORE-RICO.jpg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/indexbb98.html	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:27%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/hair-styling-300x200.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/hair-styling-300x200.jpg	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:29%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0030-300x200.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/IMG-20201105-WA0030-300x200.jpg	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:29%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6829-300x200.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/01/DSC_6829-300x200.jpg	(from https://royalpalmcollege.com/the-best-utme-results-in-the-history-of-this-great-school/)
15:12:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:30%20GMT	https://royalpalmcollege.com/wp-json/wp/v2/posts/11144	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/wp/v2/posts/11144	(from https://royalpalmcollege.com/waec/)
15:12:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:31%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fwaec%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed0bf1	(from https://royalpalmcollege.com/waec/)
15:12:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:31%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fwaec%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed5bf8	(from https://royalpalmcollege.com/waec/)
15:12:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:31%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20210712-WA0013-300x200.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20210712-WA0013-300x200.jpg	(from https://royalpalmcollege.com/waec/)
15:12:32	653/653	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:12:32%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Fwaec%2F&description=&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2023%2F10%2FWhatsApp-Image-2023-10-03-at-20.57.37-2.jpeg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/indexbc6a.html	(from https://royalpalmcollege.com/waec/)
15:12:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:31%20GMT	https://royalpalmcollege.com/?p=11144	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/index6756.html	(from https://royalpalmcollege.com/waec/)
15:12:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:33%20GMT	https://royalpalmcollege.com/wp-json/wp/v2/posts/11116	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/wp/v2/posts/11116	(from https://royalpalmcollege.com/class-of-2023/)
15:12:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:33%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fclass-of-2023%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed321c	(from https://royalpalmcollege.com/class-of-2023/)
15:12:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:33%20GMT	https://royalpalmcollege.com/?p=11116	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/index8aed.html	(from https://royalpalmcollege.com/class-of-2023/)
15:12:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:33%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fclass-of-2023%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed79cb	(from https://royalpalmcollege.com/class-of-2023/)
15:12:35	629/629	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:12:35%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Fclass-of-2023%2F&description=&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2023%2F10%2FIMG-20230911-WA0007.jpg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/index9e7f.html	(from https://royalpalmcollege.com/class-of-2023/)
15:12:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:35%20GMT	https://royalpalmcollege.com/wp-json/wp/v2/posts/71	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/wp/v2/posts/71	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:35%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Frico-entrepreneurship%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed9eab	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:36%20GMT	https://royalpalmcollege.com/?p=71	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/index6cf3.html	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:36%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Frico-entrepreneurship%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embede13d	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:36%20GMT	https://royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICO-300x200.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2025/05/JAMB-SCORE-RICO-300x200.jpg	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:38	1369/1369	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:12:38%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Frico-entrepreneurship%2F&description=Royalpalm%20International%20College%20has%20moved%20beyond%20the%20limit%20of%20our%20students%20to%20only%20class%20activities%20by%20introducing%20new%20ideas%20to%20accomplish%20already%20existing%20entrepreneurship%20programme%20in%20our%20school.%20It%20is%20a%26nbsp%3B%20programme%20that%20has%20been%20equipping%20the%20learners%20the%20needed%20%26hellip%3B%20&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2022%2F01%2Fhair-styling.jpg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/indexefca.html	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:36%20GMT	https://royalpalmcollege.com/tag/entrepreneurship/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/tag/entrepreneurship/index.html	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:37%20GMT	https://royalpalmcollege.com/tag/school/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/tag/school/index.html	(from https://royalpalmcollege.com/rico-entrepreneurship/)
15:12:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:38%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries//countdown/css/jquery.countdown.css?ver=2.1.8	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries/countdown/css/jquery.countdown.154cc91.delayed	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:39%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries//owl-carousel/css/owl.carousel.css?ver=2.1.8	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries/owl-carousel/css/owl.carouselcc91.css	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:39%20GMT	https://royalpalmcollege.com/events/day-students-resume/feed/	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/events/day-students-resume/feed/index.html	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:39%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries//magnific-popup/css/magnific-popup.css?ver=2.1.8	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries/magnific-popup/css/magnific-popupcc91.css	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:39%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/assets//css/frontend/events.min.css?ver=2.1.8	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/assets/css/frontend/events.mincc91.css	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:40%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fevents%2Fday-students-resume%2F	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed1202	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:40%20GMT	https://royalpalmcollege.com/?p=11072	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/index67b9.html	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:40%20GMT	https://royalpalmcollege.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froyalpalmcollege.com%2Fevents%2Fday-students-resume%2F&format=xml	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-json/oembed/1.0/embed42d9	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:40%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/06/top-heading-course-new.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/06/top-heading-course-new.jpg	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:41%20GMT	https://royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0074.jpg	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/uploads/2022/10/IMG-20201105-WA0074.jpg	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:42	659/659	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2002%20Sep%202025%2014:12:41%20GMT	http://pinterest.com/pin/create/button/?url=https%3A%2F%2Froyalpalmcollege.com%2Fevents%2Fday-students-resume%2F&description=&media=https%3A%2F%2Froyalpalmcollege.com%2Fwp-content%2Fuploads%2F2022%2F10%2FIMG-20201105-WA0074.jpg	C:/Users/tajud/Desktop/Royal%20CLone/pinterest.com/pin/create/button/index1b23.html	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:41%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries//countdown/js/jquery.plugin.min.js?ver=6.7.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries/countdown/js/jquery.plugin.min9704.js	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:42%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries//countdown/js/jquery.countdown.min.js?ver=6.7.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries/countdown/js/jquery.countdown.min9704.js	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:42%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/assets//js/frontend/google-map.js?ver=6.7.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/assets/js/frontend/google-map9704.js	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:43%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries//owl-carousel/js/owl.carousel.min.js?ver=6.7.1	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries/owl-carousel/js/owl.carousel.min9704.js	(from https://royalpalmcollege.com/events/day-students-resume/)
15:12:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2002%20Sep%202025%2014:12:43%20GMT	https://royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries//magnific-popup/js/jquery.magnific-popup.min.js?ver=2.1.8	C:/Users/tajud/Desktop/Royal%20CLone/royalpalmcollege.com/wp-content/plugins/wp-events-manager/inc/libraries/magnific-popup/js/jquery.magnific-popup.mincc91.js	(from https://royalpalmcollege.com/events/day-students-resume/)
